asset_id,well_name,bha_number,equiv_bha_key,has_agitator,curve_type,formation_name,formation_segment,formation_bin_key,median_rop,foot_count
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,30,Escondido|30,257.1,117
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,40,Escondido|40,257.1,113
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,50,Escondido|50,327.3,107
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,60,Escondido|60,327.3,89
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,70,Escondido|70,360.0,46
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,80,Escondido|80,327.3,17
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,90,Escondido|90,363.6,8
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,0,Olmos|0,450.0,11
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,10,Olmos|10,327.3,8
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,20,Olmos|20,360.0,23
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,30,Olmos|30,360.0,9
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,40,Olmos|40,425.0,28
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,50,Olmos|50,450.0,34
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,60,Olmos|60,400.0,45
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,70,Olmos|70,400.0,95
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,80,Olmos|80,400.0,96
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,90,Olmos|90,400.0,118
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,rotary,San Miguel,0,San Miguel|0,189.5,118
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,50,Wilcox|50,163.6,72
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,60,Wilcox|60,171.4,97
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,70,Wilcox|70,90.0,38
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,80,Wilcox|80,107.5,42
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,90,Wilcox|90,109.1,96
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Escondido,10,Escondido|10,327.3,3
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Escondido,40,Escondido|40,343.6,2
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Escondido,50,Escondido|50,328.6,2
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Escondido,80,Escondido|80,82.8,8
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Escondido,90,Escondido|90,85.7,18
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Olmos,20,Olmos|20,77.4,20
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Olmos,60,Olmos|60,53.7,39
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Olmos,80,Olmos|80,100.0,1
11924169,Galvan Ranch B924H,2,6B-16mm | 6/7-lo,False,slide,Olmos,90,Olmos|90,276.9,1
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Anacacho,90,Anacacho|90,400.0,38
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,0,Wilcox|0,450.0,37
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,10,Wilcox|10,400.0,21
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,20,Wilcox|20,360.0,25
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,30,Wilcox|30,327.3,35
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,40,Wilcox|40,300.0,41
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,rotary,Wilcox,50,Wilcox|50,400.0,13
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Anacacho,90,Anacacho|90,156.5,27
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,0,Wilcox|0,225.0,25
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,10,Wilcox|10,276.9,33
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,20,Wilcox|20,267.0,80
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,30,Wilcox|30,116.1,142
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,40,Wilcox|40,126.3,94
12095535,Galvan Ranch B922H,1,6B-16mm | 7/8-lo,False,slide,Wilcox,50,Wilcox|50,450.0,1
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,rotary,San Miguel,90,San Miguel|90,400.0,1701
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,rotary,San Miguel,80,San Miguel|80,400.0,122
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,rotary,Anacacho,0,Anacacho|0,400.0,1486
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,slide,San Miguel,90,San Miguel|90,83.7,331
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,slide,San Miguel,80,San Miguel|80,120.0,23
11924169,Galvan Ranch B924H,6,6B-13mm | 5/6-mid,True,slide,Anacacho,0,Anacacho|0,62.1,178
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Wilcox,50,Wilcox|50,327.3,106
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Wilcox,60,Wilcox|60,400.0,34
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Wilcox,70,Wilcox|70,400.0,112
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Wilcox,80,Wilcox|80,400.0,68
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Wilcox,90,Wilcox|90,276.9,139
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,0,Escondido|0,327.3,118
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,10,Escondido|10,360.0,49
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,20,Escondido|20,400.0,111
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,30,Escondido|30,300.0,119
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,40,Escondido|40,257.1,65
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,50,Escondido|50,313.6,76
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,60,Escondido|60,300.0,70
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,70,Escondido|70,327.3,62
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,80,Escondido|80,313.6,20
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Escondido,90,Escondido|90,100.0,42
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,0,Olmos|0,82.8,78
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,10,Olmos|10,400.0,21
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,20,Olmos|20,400.0,5
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,30,Olmos|30,405.0,8
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,40,Olmos|40,450.0,12
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,50,Olmos|50,400.0,31
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,60,Olmos|60,400.0,19
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,70,Olmos|70,400.0,31
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,80,Olmos|80,450.0,21
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,Olmos,90,Olmos|90,400.0,125
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,rotary,San Miguel,0,San Miguel|0,276.9,63
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,50,Wilcox|50,156.5,72
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,60,Wilcox|60,200.0,61
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,70,Wilcox|70,78.3,71
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,80,Wilcox|80,72.0,117
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Wilcox,90,Wilcox|90,77.4,72
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,0,Escondido|0,71.4,6
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,10,Escondido|10,84.7,58
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,20,Escondido|20,70.6,5
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,40,Escondido|40,44.4,53
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,50,Escondido|50,58.1,11
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,60,Escondido|60,72.0,31
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,70,Escondido|70,54.5,10
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,80,Escondido|80,63.2,47
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Escondido,90,Escondido|90,84.7,38
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Olmos,0,Olmos|0,52.2,1
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Olmos,10,Olmos|10,78.3,36
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Olmos,60,Olmos|60,75.0,37
12095535,Galvan Ranch B922H,2,6B-16mm | 6/7-lo,False,slide,Olmos,80,Olmos|80,62.1,33
59701710,La Muela Quick PSA 3H,4,6B-16mm | 5/6-mid,True,rotary,Buda,90,Buda|90,360.0,943
59701710,La Muela Quick PSA 3H,4,6B-16mm | 5/6-mid,True,slide,Buda,90,Buda|90,21.2,66
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,0,Escondido|0,180.0,147
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,10,Escondido|10,360.0,30
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,20,Escondido|20,360.0,9
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,30,Escondido|30,360.0,11
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,40,Escondido|40,360.0,19
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,50,Escondido|50,360.0,16
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,60,Escondido|60,360.0,14
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,70,Escondido|70,360.0,16
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,80,Escondido|80,360.0,9
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,90,Escondido|90,360.0,13
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,0,Hazard|0,360.0,6
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,10,Hazard|10,186.4,4
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,20,Hazard|20,360.0,7
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,30,Hazard|30,360.0,2
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,40,Hazard|40,360.0,7
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,50,Hazard|50,360.0,4
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,60,Hazard|60,360.0,4
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,70,Hazard|70,360.0,5
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,80,Hazard|80,360.0,6
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,90,Hazard|90,360.0,5
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,0,San Miguel|0,360.0,12
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,10,San Miguel|10,360.0,7
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,20,San Miguel|20,360.0,10
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,30,San Miguel|30,360.0,18
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,40,San Miguel|40,360.0,7
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,50,San Miguel|50,360.0,27
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,60,San Miguel|60,360.0,29
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,70,San Miguel|70,360.0,61
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,80,San Miguel|80,360.0,52
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,90,San Miguel|90,360.0,115
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Buda,0,Buda|0,360.0,99
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Buda,10,Buda|10,360.0,99
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Buda,20,Buda|20,180.0,98
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Buda,30,Buda|30,180.0,100
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,rotary,Buda,40,Buda|40,360.0,83
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Escondido,20,Escondido|20,120.0,59
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Escondido,40,Escondido|40,60.0,26
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Escondido,60,Escondido|60,66.0,22
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Escondido,70,Escondido|70,72.0,34
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Escondido,90,Escondido|90,360.0,1
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Hazard,0,Hazard|0,360.0,1
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,10,San Miguel|10,360.0,3
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,20,San Miguel|20,360.0,1
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,30,San Miguel|30,90.0,24
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,50,San Miguel|50,60.0,36
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,60,San Miguel|60,18.9,10
59701710,La Muela Quick PSA 3H,2,6B-16mm | 7/8-lo,False,slide,Buda,10,Buda|10,180.0,1
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,0,Escondido|0,360.0,115
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,10,Escondido|10,360.0,47
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,20,Escondido|20,360.0,22
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,30,Escondido|30,360.0,12
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,40,Escondido|40,360.0,19
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,50,Escondido|50,360.0,21
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,60,Escondido|60,360.0,9
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,70,Escondido|70,360.0,17
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,80,Escondido|80,360.0,13
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Escondido,90,Escondido|90,360.0,21
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,0,Hazard|0,360.0,31
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,10,Hazard|10,360.0,3
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,20,Hazard|20,360.0,4
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,30,Hazard|30,360.0,12
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,40,Hazard|40,360.0,8
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,50,Hazard|50,360.0,8
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,60,Hazard|60,360.0,9
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,70,Hazard|70,360.0,14
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,80,Hazard|80,360.0,25
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Hazard,90,Hazard|90,360.0,9
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,0,San Miguel|0,360.0,7
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,10,San Miguel|10,360.0,5
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,20,San Miguel|20,360.0,18
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,30,San Miguel|30,360.0,21
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,40,San Miguel|40,360.0,57
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,50,San Miguel|50,360.0,28
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,60,San Miguel|60,360.0,50
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,70,San Miguel|70,360.0,59
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,80,San Miguel|80,360.0,100
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,San Miguel,90,San Miguel|90,360.0,131
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Buda,0,Buda|0,180.0,81
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Buda,10,Buda|10,180.0,124
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,rotary,Buda,20,Buda|20,180.0,51
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,0,Escondido|0,180.0,33
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,10,Escondido|10,120.0,47
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,20,Escondido|20,120.0,57
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,40,Escondido|40,360.0,1
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,50,Escondido|50,360.0,1
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,70,Escondido|70,48.0,2
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,80,Escondido|80,81.0,14
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Escondido,90,Escondido|90,72.0,16
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,30,San Miguel|30,51.4,53
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,40,San Miguel|40,60.0,16
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,60,San Miguel|60,36.0,42
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,70,San Miguel|70,27.7,46
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,San Miguel,90,San Miguel|90,27.7,36
89084185,La Muela Quick PSA 2H,2,6B-16mm | 7/8-lo,False,slide,Buda,0,Buda|0,17.1,18
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,20,Buda|20,200.0,19
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,30,Buda|30,400.0,1053
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,40,Buda|40,400.0,2160
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,60,Buda|60,300.0,3595
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,70,Buda|70,300.0,704
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,80,Buda|80,327.3,92
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,rotary,Buda,50,Buda|50,327.3,2184
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,0,Buda|0,138.5,46
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,10,Buda|10,150.0,101
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,20,Buda|20,180.0,88
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,30,Buda|30,150.0,148
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,40,Buda|40,114.3,208
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,50,Buda|50,43.9,310
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,60,Buda|60,23.8,228
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,80,Buda|80,133.6,10
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,90,Buda|90,150.0,7
72458562,Spohn Ranch 40H,3,6B-13mm | 7/8-lo,False,slide,Buda,70,Buda|70,24.7,21
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Anacacho,60,Anacacho|60,327.3,3
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Anacacho,70,Anacacho|70,76.6,29
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,20,Buda|20,257.1,624
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,30,Buda|30,240.0,1918
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,40,Buda|40,240.0,1618
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,50,Buda|50,257.1,2240
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,60,Buda|60,276.9,1945
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,rotary,Buda,70,Buda|70,276.9,2514
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Anacacho,70,Anacacho|70,30.8,54
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Anacacho,80,Anacacho|80,36.0,82
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Anacacho,90,Anacacho|90,22.2,81
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,0,Buda|0,69.2,125
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,10,Buda|10,97.3,113
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,20,Buda|20,72.2,138
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,30,Buda|30,64.9,236
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,40,Buda|40,76.6,140
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,50,Buda|50,60.2,116
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,60,Buda|60,31.1,120
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,Buda,70,Buda|70,21.7,116
26355794,Quick Ranch B Pad 3H,1,6B-16mm | 6/7-lo,False,rotary,Buda,90,Buda|90,196.5,10
26355794,Quick Ranch B Pad 3H,1,6B-16mm | 6/7-lo,False,rotary,Wilcox,0,Wilcox|0,300.0,9
26355794,Quick Ranch B Pad 3H,1,6B-16mm | 6/7-lo,False,rotary,Wilcox,10,Wilcox|10,327.3,9
26355794,Quick Ranch B Pad 3H,1,6B-16mm | 6/7-lo,False,rotary,Wilcox,20,Wilcox|20,144.0,7
